character x y
<ady> -147.35049438476562 -52.41484069824219
<ang> -151.2206573486328 47.01065444946289
<bak> -160.72976684570312 11.606311798095703
<bul> 68.01947021484375 121.76212310791016
<cat> 118.44856262207031 -22.56189727783203
<ces> 48.5037841796875 32.406105041503906
<cym> -188.58189392089844 -5.745365619659424
<dan> 138.04409790039062 -0.23826636373996735
<deu> -20.324073791503906 -94.25418090820312
<dsb> -102.1336441040039 -28.832090377807617
<ell> 96.43680572509766 -87.25323486328125
<eng> -78.9756851196289 21.698715209960938
<epo> 119.02214050292969 87.08104705810547
<fao> -100.7738265991211 109.35755157470703
<fas> -23.998395919799805 142.37510681152344
<fin> 69.55586242675781 -78.96527862548828
<fra> 97.4074478149414 -40.33462142944336
<gem> -180.09385681152344 29.134286880493164
<gle> -66.9806900024414 -6.990702152252197
<hbs> 77.03263092041016 81.23001098632812
<hun> 34.92983627319336 -44.730709075927734
<hye> -4.422815799713135 163.28573608398438
<isl> -116.75032043457031 84.68071746826172
<ita> 135.0234832763672 67.2541275024414
<jbo> 80.7230224609375 53.00707244873047
<jpn> -23.280906677246094 76.76660919189453
<kat> 20.209877014160156 29.788818359375
<lat> 132.0460205078125 115.74234771728516
<lit> -56.15149688720703 -38.501731872558594
<msa> 21.57256317138672 110.8692398071289
<nci> -144.74423217773438 -30.488922119140625
<nld> 115.05265045166016 -104.4004898071289
<pol> -31.187870025634766 -68.5626449584961
<por> 83.0566177368164 -18.495033264160156
<ron> 20.66132164001465 -14.263951301574707
<rus> -27.411630630493164 41.6690559387207
<slv> 47.337440490722656 87.80110168457031
<spa> -39.5576286315918 -5.611205101013184
<swe> 5.749334812164307 -38.4900016784668
<syc> -16.057363510131836 109.83512115478516
<tha> -56.531158447265625 91.56594848632812
<tur> 17.727609634399414 170.96206665039062
<vie> -96.52265167236328 64.04642486572266
