character x y
ady -5.1716532707214355 1.1335419416427612
afr -3.667644739151001 -0.26867297291755676
ain -1.9425972700119019 3.567509651184082
ang -6.995509624481201 0.7147745490074158
ara -4.732062339782715 1.6230920553207397
arc -6.357603073120117 1.7681626081466675
ast -0.8373468518257141 2.7236344814300537
aze -6.56306791305542 3.800766944885254
bak -6.930089950561523 0.7006773352622986
ben -6.774829864501953 6.070837497711182
bre -2.0086302757263184 -1.4737117290496826
bul -5.198426246643066 -1.8666709661483765
cat -0.4213621914386749 1.2279940843582153
ces -8.816560745239258 -0.4643022418022156
cym -4.984140872955322 -1.8517353534698486
dan -3.5432066917419434 2.1764047145843506
deu -10.303868293762207 3.0753228664398193
dsb -4.837632179260254 -0.321293443441391
ell -6.609370231628418 -1.4543167352676392
eng -2.5023703575134277 0.8046945333480835
epo -8.670534133911133 0.9773958921432495
fao -1.1625336408615112 4.715874195098877
fas -6.982786655426025 3.224459171295166
fin -7.689577579498291 -1.5832164287567139
fra -0.6005809903144836 -0.7628755569458008
gem -7.434726238250732 -0.06621688604354858
gla -2.1248812675476074 1.8794358968734741
gle -2.344712018966675 1.725516438484192
hbs -8.858959197998047 1.1864135265350342
heb -5.905275821685791 2.8065314292907715
hin -6.7665019035339355 5.104858875274658
hun -8.516817092895508 5.235583782196045
hye -8.14206600189209 4.4822587966918945
ido -5.010770797729492 -0.5740377306938171
isl -1.4441832304000854 5.331847667694092
ita -3.025226593017578 3.3658385276794434
jbo -7.178010940551758 1.6739119291305542
jpn -4.228793144226074 4.924252986907959
kat -7.731383800506592 4.619868278503418
kbd -2.0098602771759033 -0.04135318100452423
kor -4.121360778808594 5.123189449310303
kur -4.3881683349609375 1.9625314474105835
lao -3.687941551208496 6.533903121948242
lat -5.1887102127075195 3.1286981105804443
lav -2.7994863986968994 4.444498062133789
lit -7.712679862976074 6.665058135986328
ltz -10.1522216796875 2.994662284851074
mkd -9.36674976348877 0.8737621307373047
mlt -9.52590274810791 1.755314826965332
msa -7.958060264587402 2.199949264526367
mul -1.7224034070968628 0.6518441438674927
mya -5.423705577850342 4.793078422546387
 -4.027911186218262 6.375268936157227
nci -0.10173448920249939 3.1850645542144775
nld -6.655685901641846 -1.2443149089813232
nno -3.4956815242767334 0.5823951363563538
nob -2.182832956314087 -0.8387153148651123
oci -0.7535077929496765 2.4414777755737305
pol -9.76264476776123 -0.25798362493515015
por -0.18412189185619354 2.4352922439575195
pus -5.64322566986084 1.9896403551101685
ron -8.525911331176758 3.4033286571502686
rus -3.6964950561523438 -1.1738193035125732
san -5.1429123878479 4.109590530395508
scn -3.585510492324829 3.7535533905029297
sco -2.272399425506592 0.8076319694519043
sga -3.7675814628601074 1.2973977327346802
slk -8.972063064575195 -0.2898692190647125
slv -5.456353187561035 -0.5724427700042725
spa -5.611138820648193 6.998565673828125
sqi -7.642580986022949 5.9212822914123535
swe -3.7886290550231934 -2.2918362617492676
syc -6.157939910888672 2.173675537109375
tel -5.33589506149292 4.249390602111816
tgk -3.992995500564575 2.6406309604644775
tgl -6.774421691894531 3.646327018737793
tha -3.2953193187713623 6.7550435066223145
tur -7.475742340087891 4.156236171722412
ukr -6.064471244812012 5.769155502319336
unk -1.9206382036209106 3.585688352584839
unknown -1.7990939617156982 2.559741497039795
urd -1.0992317199707031 0.7248039245605469
vie -2.954630136489868 5.463042259216309
vol -8.392010688781738 2.554368257522583
yid -0.7230454087257385 0.09011295437812805
yue -4.975465774536133 6.18653678894043
zho -3.371830463409424 4.752782344818115
