character x y
ady 5.31569766998291 2.7477102279663086
afr 4.541046619415283 6.553236484527588
ain -2.486191749572754 5.692602634429932
ang 4.2405242919921875 -0.2926061749458313
ara 4.190375328063965 2.2509965896606445
arc 5.618071556091309 0.8043264150619507
ast 0.33001911640167236 4.736567497253418
aze 1.4734325408935547 -1.8490616083145142
bak 4.092968940734863 -0.5462074279785156
ben -1.7722861766815186 -5.293359756469727
bre -0.16089077293872833 -0.790055513381958
bul 4.333602428436279 -8.97382640838623
cat 1.8644295930862427 5.694137096405029
ces 9.948009490966797 -3.703664541244507
cym 4.616555213928223 -9.536192893981934
dan 0.14319007098674774 1.811872959136963
deu 8.21246337890625 5.353923320770264
dsb 5.423050403594971 -6.568079948425293
ell 2.7212395668029785 -8.203736305236816
eng 2.4908292293548584 9.128743171691895
epo 7.35237979888916 -4.3272199630737305
fao 9.732646942138672 2.777219772338867
fas 2.4425129890441895 -1.4790705442428589
fin 7.541706085205078 -7.993381977081299
fra 1.003745198249817 -8.749714851379395
gem 4.904285907745361 -1.5909996032714844
gla -1.4641289710998535 7.205451488494873
gle -2.0295002460479736 7.867496013641357
hbs 6.888949394226074 -4.776681423187256
heb 8.218137741088867 2.348949670791626
hin -0.13784444332122803 -3.8916544914245605
hun 0.9321264624595642 -5.700098514556885
hye 2.101700782775879 -4.393220901489258
ido 4.624267101287842 -7.079561233520508
isl 9.708710670471191 1.5664654970169067
ita 9.309118270874023 -1.421366572380066
jbo 6.069682598114014 -0.1753619760274887
jpn -4.239654541015625 1.9337469339370728
kat 1.5434478521347046 -3.750333070755005
kbd 1.0855661630630493 7.291147708892822
kor -3.74272084236145 1.815989375114441
kur 3.8587160110473633 3.494832992553711
lao -4.81125020980835 -0.2684532105922699
lat 7.279289722442627 -0.9754776358604431
lav -2.5819509029388428 3.4657979011535645
lit -1.491737961769104 -6.993118762969971
ltz 8.544631004333496 5.144561767578125
mkd 7.854971408843994 -5.563481330871582
mlt 6.313083648681641 -5.804133415222168
msa 6.408098220825195 -2.461838722229004
mul 0.8800610899925232 7.9674153327941895
mya -3.9593279361724854 -6.021174907684326
 -4.001830577850342 -0.24417296051979065
nci 1.7825502157211304 3.442018508911133
nld 5.755583763122559 5.2186713218688965
nno 1.569961428642273 2.2243881225585938
nob 0.41055890917778015 -0.006770096719264984
oci 0.8630859851837158 4.803314685821533
pol 9.817222595214844 -5.5276594161987305
por -0.004620937630534172 3.978101968765259
pus 6.598977565765381 2.117292881011963
ron 4.317986965179443 -4.019402980804443
rus 5.113637447357178 8.369913101196289
san -4.288791179656982 -4.232523441314697
scn -2.37471604347229 -3.605179786682129
sco 2.0890004634857178 8.486130714416504
sga 2.8103082180023193 2.1346113681793213
slk 9.714349746704102 -4.0634074211120605
slv 4.002478122711182 -7.183168888092041
spa -1.331053614616394 -1.5549378395080566
sqi -0.7296172976493835 -5.7635602951049805
swe 6.728437423706055 7.423867702484131
syc 6.586485385894775 1.3355087041854858
tel -3.988940954208374 -4.458904266357422
tgk -0.4191279709339142 1.3624247312545776
tgl 1.5525915622711182 -1.164645791053772
tha -5.593012809753418 -0.20134110748767853
tur 1.8935517072677612 -3.0679242610931396
ukr -0.8873925805091858 -3.174011707305908
unk -2.224534034729004 5.145175933837891
unknown -0.7119516730308533 5.596579551696777
urd 0.16778461635112762 8.522818565368652
vie -2.3990252017974854 0.9803649187088013
vol 5.51040506362915 -3.6603832244873047
yid 2.7616653442382812 6.220885276794434
yue -2.745516061782837 -1.2563458681106567
zho -3.1404333114624023 2.4309122562408447
