character x y
<unk> -5.3917365074157715 9.500600814819336
<ady> -3.761319875717163 5.363040924072266
<afr> -4.534010410308838 10.758299827575684
<ang> -1.6107279062271118 6.893523216247559
<ara> -9.5494384765625 8.730835914611816
<arc> -8.64035701751709 8.876627922058105
<ast> -4.869396686553955 9.756423950195312
<bak> -3.3044309616088867 3.6534745693206787
<ben> -8.716962814331055 2.8477628231048584
<bre> -3.584949254989624 1.7781610488891602
<bul> 1.5542856454849243 4.9655961990356445
<cat> -4.843114852905273 8.189002990722656
<ces> 0.19531159102916718 1.8034902811050415
<cym> -4.753889083862305 4.196528434753418
<dan> -3.2204668521881104 8.108957290649414
<deu> -1.271541953086853 4.931667804718018
<dsb> 0.44884663820266724 5.456094741821289
<ell> -1.1682506799697876 0.6072579622268677
<eng> -5.035703659057617 5.755334377288818
<epo> 0.41649311780929565 7.643533229827881
<fao> -2.9622178077697754 9.778407096862793
<fas> -9.252706527709961 1.6219662427902222
<fin> -1.7527107000350952 1.3558075428009033
<fra> -3.3679375648498535 1.3867439031600952
<gem> -6.070672988891602 9.828896522521973
<gla> -4.571927547454834 7.999520778656006
<gle> -5.3373003005981445 2.2144603729248047
<hbs> 0.9455231428146362 3.3931620121002197
<heb> -8.008275985717773 9.946066856384277
<hin> -7.456143856048584 2.5634312629699707
<hun> -4.6026997566223145 0.038033366203308105
<hye> -8.125980377197266 1.6170883178710938
<ido> 1.021346926689148 5.575157165527344
<isl> -6.648927688598633 5.592958927154541
<ita> 0.19492319226264954 7.578970909118652
<jbo> 1.4179987907409668 1.9606444835662842
<jpn> -11.061997413635254 7.072851181030273
<kat> -0.812150776386261 2.4183144569396973
<kbd> -5.258836269378662 2.903125524520874
<kor> -10.825834274291992 7.36224365234375
<lao> -8.723396301269531 6.766326427459717
<lat> 1.5160987377166748 6.52070426940918
<lit> -1.776598334312439 3.5268540382385254
<ltz> -1.4658626317977905 5.576379299163818
<mkd> 0.48486730456352234 3.2468695640563965
<mlt> -2.8722500801086426 2.9860072135925293
<msa> 0.3294898569583893 8.763211250305176
<mul> -4.474416732788086 6.268280029296875
<mya> -5.376707553863525 6.96897029876709
<nan> -8.910829544067383 6.28111457824707
<nci> -3.244614839553833 4.48699951171875
<nld> -0.6109650731086731 0.41309237480163574
<nno> -2.563514232635498 4.922190189361572
<nob> -4.505624771118164 2.5012924671173096
<pol> -0.3984324038028717 3.854875326156616
<por> -3.126983165740967 0.46014076471328735
<pus> -7.887575626373291 9.153029441833496
<ron> -4.1421217918396 -0.7614205479621887
<rus> -6.2409892082214355 -0.5376120805740356
<san> -9.735095977783203 5.4526872634887695
<scn> -3.6966185569763184 9.693565368652344
<sco> -3.5830190181732178 6.861110687255859
<slk> 0.7906745076179504 1.7824901342391968
<slv> 1.76752769947052 3.560044288635254
<spa> -5.422751426696777 1.39970064163208
<sqi> -9.092366218566895 2.7657034397125244
<swe> -5.1913886070251465 -0.06364744156599045
<syc> -8.696819305419922 8.867286682128906
<tel> -9.71667194366455 4.91166353225708
<tgk> -2.357224225997925 8.478586196899414
<tgl> -8.508795738220215 5.036574363708496
<tha> -7.766852378845215 7.7539777755737305
<tur> -7.518433570861816 1.3412672281265259
<ukr> -6.42891263961792 3.2008700370788574
<urd> -5.857661724090576 8.240102767944336
<vie> -7.348920822143555 5.964905738830566
<vol> -1.733930230140686 8.364827156066895
<yue> -6.700971603393555 4.152623176574707
<zho> -10.312268257141113 7.578248977661133
