character x y
l 3.688480854034424 2.3297696113586426
a 1.104020595550537 4.647334575653076
g 1.2262439727783203 -2.700064182281494
o 0.4325098693370819 6.141911029815674
- -0.8559913635253906 2.3597769737243652
т 1.0180222988128662 -1.5796546936035156
ә 0.15383988618850708 4.151388645172119
а 1.1589572429656982 4.841406345367432
ж -3.3338623046875 -0.5372841358184814
ь -0.5005332827568054 2.745934247970581
ы -1.9664143323898315 5.266743183135986
р 3.346379280090332 2.3149938583374023
н -3.9320778846740723 1.0399986505508423
й -2.884310722351074 3.006753444671631
д 1.2107568979263306 -1.493674874305725
ц -0.7905140519142151 -2.1732726097106934
b 2.9304897785186768 -1.3176876306533813
r 3.242725133895874 2.393521308898926
m 2.387423038482666 -2.369126558303833
e -0.4211214482784271 5.0402631759643555
u -0.10672921687364578 6.73223876953125
t 0.9538599848747253 -1.4778211116790771
<ady> -2.3789894580841064 2.8424742221832275
к 0.46569308638572693 -2.8777823448181152
ъ 0.8856971263885498 3.044938087463379
э 0.5530762672424316 4.530681133270264
б 2.8385167121887207 -1.3904410600662231
г 1.2611255645751953 -2.6698853969573975
о 0.6404428482055664 6.228847503662109
х -2.339200019836426 -0.17370076477527618
у -0.6687185764312744 6.783318996429443
л 3.7791836261749268 1.877490758895874
ш -3.1341872215270996 -0.5639731287956238
з -3.3868825435638428 -1.6916812658309937
п 2.422187566757202 -1.3187916278839111
i -2.123121738433838 4.379976272583008
ӏ 0.6048070788383484 2.726320266723633
с -3.0209908485412598 -1.9897810220718384
и -2.066610097885132 5.074618816375732
щ -1.9859169721603394 -1.174439549446106
я -0.7380902767181396 4.210322856903076
е -0.8745602369308472 4.916855335235596
ч -1.2632688283920288 -1.4915000200271606
м 2.3565196990966797 -2.2715139389038086
ф 3.082174062728882 -0.09083256870508194
c 0.11340870708227158 -2.474364995956421
n -3.930570125579834 1.0038806200027466
в 3.459519147872925 -0.40201032161712646
w 3.654357433319092 0.44153690338134766
k 0.494581937789917 -2.870081663131714
v 3.4851882457733154 -0.3594933748245239
s -2.8271710872650146 -1.7352299690246582
d 1.2585225105285645 -1.5069555044174194
h -2.3413126468658447 0.799365758895874
y -2.7611725330352783 4.418259620666504
p 2.426403522491455 -1.414076328277588
f 3.238996744155884 -0.35470280051231384
j -3.0286431312561035 2.839022636413574
x -1.9897516965866089 -2.222405433654785
ј -2.6672980785369873 2.807917594909668
ö -0.8463163375854492 5.862888813018799
<ang> -1.8719401359558105 0.33128228783607483
æ -0.23406711220741272 3.956993579864502
þ 1.0541095733642578 -0.1818779557943344
: 0.4663460850715637 1.0179903507232666
/ 0.3486737906932831 0.8684234023094177
ð 1.5395654439926147 0.8198784589767456
ا 1.407219648361206 4.394520282745361
ن -3.967607259750366 1.2114530801773071
ل 3.371131181716919 3.1029767990112305
ت 0.8897674679756165 -0.8081408143043518
ر 3.157158851623535 3.0136830806732178
م 2.442117691040039 -2.6260855197906494
د 1.2654472589492798 -1.1474558115005493
ي -2.451920986175537 3.798172950744629
س -2.7208139896392822 -1.8556654453277588
و -1.3298522233963013 2.796881675720215
ب 3.1252708435058594 -1.5372364521026611
ه -2.402787446975708 1.0557626485824585
<arc> -0.5698468089103699 -0.008350986987352371
א 1.5205031633377075 2.649665355682373
י -2.514274835586548 3.536623001098633
á 1.069837212562561 5.111016273498535
í -2.3387186527252197 5.055124759674072
ó 0.025916118174791336 6.2987060546875
z -3.5303709506988525 -1.3598204851150513
ü -1.241151213645935 6.091852188110352
ı -0.6211700439453125 4.361895561218262
q -0.849157452583313 -0.7349952459335327
ç -1.1325758695602417 -2.2489895820617676
ی -2.277879476547241 4.043771266937256
ک 0.14016413688659668 -2.7391021251678467
<bak> -2.344244956970215 -0.1178612932562828
č -1.241853952407837 -1.5698778629302979
ž -3.2932610511779785 -0.6417527794837952
<bul> 0.08409636467695236 1.6887959241867065
<cat> -1.2247116565704346 2.995777130126953
ú -1.010528564453125 6.552605152130127
ɛ -0.7412406802177429 5.034180164337158
é 0.029555857181549072 5.207538604736328
β 3.4700570106506348 -0.06830958276987076
<ces> -0.04998471215367317 0.7587857842445374
ě -1.1769063472747803 3.9237067699432373
ý -2.2816269397735596 5.1026930809021
š -2.252805233001709 -0.9841635823249817
ː -1.0018641948699951 3.329167127609253
ă 0.011565025895833969 5.582364559173584
<cym> -2.651690721511841 2.2821340560913086
â 0.5099001526832581 4.356847763061523
ë 0.009236302226781845 5.510589122772217
ä -0.05100646987557411 4.151138782501221
<dan> -1.6113535165786743 2.4445598125457764
ø -0.8678152561187744 5.930667877197266
å -0.016302675008773804 5.914619445800781
<deu> -0.461276650428772 1.3384202718734741
χ -2.362022638320923 -0.14196401834487915
<dsb> -0.6248425841331482 2.4857261180877686
ś -1.6306583881378174 -0.8198251724243164
