character x y
l 6.501842021942139 4.637718200683594
a 0.8640475273132324 8.014033317565918
g 0.28554120659828186 -5.459203243255615
o -2.1429555416107178 8.991632461547852
- 0.7974753379821777 -0.8341934084892273
т 2.615374803543091 -4.601052761077881
а 0.9081899523735046 6.874066352844238
ж -3.6043405532836914 -1.3746036291122437
ь -2.251535415649414 2.1493124961853027
ы -2.4351255893707275 5.954317569732666
р 6.291356563568115 3.630725145339966
н 7.268857002258301 1.4517569541931152
й -3.4901771545410156 2.1444106101989746
д 3.648069381713867 -5.122189521789551
ц 1.4249552488327026 -3.60300612449646
b 2.7129158973693848 -6.694888591766357
r 6.073133945465088 3.697859048843384
m 0.45732176303863525 -7.302594184875488
e -1.185131311416626 5.888101577758789
u -3.128603935241699 8.86575698852539
t 2.857323408126831 -4.366036891937256
<ady> -3.7272493839263916 1.313963532447815
к -0.3986216187477112 -4.659568786621094
ъ -0.7867835164070129 1.9768128395080566
э 0.5046460032463074 8.679832458496094
б 2.799314260482788 -6.546436309814453
г 0.2458212524652481 -5.581685543060303
о -0.62090665102005 9.287931442260742
х -1.4932092428207397 -0.8887315988540649
у -3.9763529300689697 8.454874038696289
л 6.905118465423584 4.704496383666992
ш -3.445261240005493 -1.3947181701660156
з 6.043209552764893 -1.7293251752853394
п 1.8241585493087769 -6.1546502113342285
i -3.304821729660034 5.028042793273926
ӏ -0.9341073632240295 1.9455119371414185
с 5.604675769805908 -1.1132208108901978
и -2.686203718185425 5.151401042938232
щ -2.1686949729919434 -2.0578322410583496
я -0.7406306266784668 4.8767781257629395
е -1.378407597541809 5.345749855041504
ч -0.41906559467315674 -2.6370997428894043
м 0.5052024722099304 -7.194804668426514
c 0.7667876482009888 -4.104309558868408
n 7.385288238525391 1.3899381160736084
в 3.251061201095581 -7.818324089050293
w 1.5550732612609863 4.328211307525635
k -0.43183213472366333 -4.756935119628906
v 3.27392578125 -7.693498611450195
s 5.867311000823975 -0.45407289266586304
d 3.7636170387268066 -5.1670355796813965
h -1.336633563041687 0.4040171802043915
y -2.595867395401001 3.9433231353759766
p 1.7894595861434937 -6.242575645446777
f 2.586458921432495 -7.988039970397949
j -3.146374225616455 2.1712210178375244
x 4.471283912658691 -1.2438709735870361
ö -2.114110231399536 6.896671295166016
<ang> -1.4457844495773315 0.08622820675373077
: 1.888010859489441 -0.8060461282730103
/ 1.962647557258606 -0.8291600346565247
ð 3.4670767784118652 -0.25468170642852783
ا 1.634872555732727 7.9172139167785645
ن 8.015591621398926 2.030965805053711
ر 5.667195796966553 4.206887245178223
د 4.104445457458496 -5.059170246124268
و -4.310737133026123 7.8426384925842285
