character x y
ady -74.93132019042969 64.19088745117188
afr 86.96733093261719 -201.37261962890625
ain 158.12353515625 -80.31731414794922
ang 228.19485473632812 2.6047821044921875
ara -59.84773254394531 90.83745574951172
arc -29.732589721679688 62.11591720581055
ast 95.33863067626953 -25.625736236572266
aze -116.44922637939453 -199.779296875
bak 223.43814086914062 19.877315521240234
ben -189.6060333251953 105.78160858154297
bre -18.710437774658203 -271.2314147949219
bul 229.9716339111328 928.7647705078125
cat 60.05837631225586 -61.999107360839844
ces 309.2782897949219 100.8449935913086
cym -137.4798583984375 -4055.57666015625
dan -125.55268859863281 157.31227111816406
deu 245.77992248535156 -134.4785919189453
dsb -120.46128845214844 -39.046390533447266
ell 97.32948303222656 -142.9815216064453
eng 122.16034698486328 -227.31947326660156
epo 195.57357788085938 105.76414489746094
fao -14.477380752563477 -20.09303855895996
fas -122.20032501220703 -219.83839416503906
fin 115.20994567871094 -122.24142456054688
fra 47.71980285644531 -112.94204711914062
gem 226.68307495117188 50.862274169921875
gla 115.23957824707031 -270.903076171875
gle 131.70370483398438 -286.5112609863281
hbs 202.38792419433594 124.49132537841797
heb -19.00299835205078 12.94166374206543
hin -198.34091186523438 40.696502685546875
hun -165.21408081054688 55.64793014526367
hye -75.54009246826172 -121.75933837890625
ido -103.04429626464844 -23.81969451904297
isl 13.447554588317871 -10.154837608337402
ita -242.37249755859375 -52.757572174072266
jbo -1.503631591796875 72.29414367675781
jpn -41.344207763671875 209.70794677734375
kat -91.60504913330078 -135.14915466308594
kbd 53.039676666259766 -252.01353454589844
kor -21.829490661621094 205.04283142089844
kur -88.11707305908203 102.46733093261719
lao 80.82833862304688 223.19720458984375
lat -235.3107452392578 197.02191162109375
lav 9.459975242614746 248.1953125
lit 178.1045379638672 234.00489807128906
ltz 255.62429809570312 -117.97877502441406
mkd 225.40902709960938 131.8762664794922
mlt 189.3870849609375 153.28402709960938
msa 105.94141387939453 124.74270629882812
mul 81.89558410644531 -256.43365478515625
mya -250.1573944091797 121.93952178955078
 77.53214263916016 203.23377990722656
nci 67.54322814941406 14.173364639282227
nld 101.19039154052734 -161.7911376953125
nno -99.2986831665039 167.39031982421875
nob 0.03235726058483124 -261.87335205078125
oci 77.08952331542969 -29.443700790405273
pol 290.42425537109375 142.7879638671875
por 107.88639068603516 -2.5263826847076416
pus -61.0087890625 25.264450073242188
ron 132.4998016357422 89.64994812011719
rus -138.79428100585938 -71.53187561035156
san -235.07803344726562 170.13087463378906
scn -248.7955780029297 -33.86553192138672
sco 98.56891632080078 -235.102294921875
sga -52.41018295288086 117.6519546508789
slk 299.1748046875 116.31096649169922
slv -89.10494995117188 -8.722381591796875
spa -41.9462776184082 -140.23074340820312
sqi -167.1954803466797 109.68415832519531
swe -55.800716400146484 -213.61338806152344
syc -34.17671585083008 39.471195220947266
tel -232.80393981933594 152.37281799316406
tgk -139.08673095703125 142.31430053710938
tgl -96.27494049072266 -210.4986114501953
tha 87.77584075927734 242.91200256347656
tur -105.93048858642578 -151.4359893798828
ukr -216.2173614501953 49.05255126953125
unk 150.34756469726562 -62.914546966552734
unknown 116.79338836669922 -44.196956634521484
urd 72.89862823486328 -283.79632568359375
vie 25.973161697387695 205.94078063964844
vol 133.7570037841797 110.92073822021484
yid 50.77529525756836 -83.58267974853516
yue -5.009305000305176 161.2235870361328
zho -4.43752908706665 218.3219451904297
