character x y
ady 2.0832407474517822 22.901681900024414
afr -42.029571533203125 17.41522789001465
ain -5.186868190765381 79.76119995117188
ang 15.244278907775879 -59.79732894897461
ara -7.908720016479492 13.776921272277832
arc 1.2306015491485596 2.4210305213928223
ast -27.096845626831055 65.1492691040039
aze 73.61581420898438 -48.014320373535156
bak 13.653351783752441 -66.29761505126953
ben 77.39080047607422 20.930782318115234
bre 55.179256439208984 -66.20830535888672
bul -67.3132553100586 -12.660271644592285
cat -45.43024826049805 65.5046615600586
ces -18.024187088012695 -74.21165466308594
cym -61.46965789794922 -8.524385452270508
dan 53.024051666259766 13.283720970153809
deu -47.050350189208984 36.18181610107422
dsb -35.41231155395508 -20.5831298828125
ell -66.90477752685547 17.86284637451172
eng -10.408562660217285 48.43832778930664
epo -11.430277824401855 -44.6270751953125
fao 27.116491317749023 19.436521530151367
fas 72.78718566894531 -56.17304229736328
fin -77.11541748046875 13.279703140258789
fra -61.26689529418945 52.48800277709961
gem 1.1835432052612305 -63.09877395629883
gla 1.3570716381072998 66.32831573486328
gle 9.387411117553711 69.56237030029297
hbs -18.171445846557617 -41.29536056518555
heb 19.685033798217773 2.349074363708496
hin 77.15995025634766 -9.24221134185791
hun 88.3481674194336 -4.107873439788818
hye 81.80982208251953 -23.741342544555664
ido -42.31748580932617 -15.08017635345459
isl 31.14908218383789 10.212209701538086
ita 35.444976806640625 72.00593566894531
jbo -1.8936285972595215 -7.06524658203125
jpn 46.793235778808594 -3.697967767715454
kat 75.11194610595703 -27.855932235717773
kbd 5.414038181304932 39.606590270996094
kor 44.854766845703125 -10.940560340881348
kur -17.066017150878906 8.387475967407227
lao 35.32989501953125 -35.51015853881836
lat 63.155086517333984 51.262508392333984
lav 27.308801651000977 -17.950199127197266
lit 87.70960998535156 23.15949249267578
ltz 32.378780364990234 38.1693229675293
mkd -24.254322052001953 -47.6669921875
mlt -27.282197952270508 -31.53754234313965
msa 1.6667464971542358 -20.708398818969727
mul 4.535163402557373 49.63558578491211
mya 43.63878631591797 33.530208587646484
 40.93095397949219 -30.52338409423828
nci -28.160226821899414 43.432167053222656
nld -59.419803619384766 19.945581436157227
nno -22.128557205200195 32.503562927246094
nob 53.961204528808594 -58.32343292236328
oci -33.539894104003906 68.31912994384766
pol -30.010787963867188 -63.02968978881836
por -33.44103240966797 57.83197784423828
pus 11.519371032714844 12.562889099121094
ron 6.962558269500732 -35.638580322265625
rus -42.93056106567383 4.5984110832214355
san 63.00836944580078 41.04136276245117
scn 41.720462799072266 66.89915466308594
sco -3.8331353664398193 52.67977523803711
sga -13.132101058959961 23.104541778564453
slk -20.24991798400879 -67.74018096923828
slv -49.11701965332031 -18.92756462097168
spa 90.9115982055664 -34.087867736816406
sqi 75.30745697021484 12.58594799041748
swe -79.6017074584961 -4.787294864654541
syc 9.481945037841797 3.147853136062622
tel 62.21207809448242 34.62846374511719
tgk 60.9460334777832 12.50247573852539
tgl 65.5259017944336 -49.64691162109375
tha 29.998519897460938 -40.7000732421875
tur 72.24488830566406 -35.40217590332031
ukr 68.32847595214844 -8.507098197937012
unk -11.468914031982422 75.81480407714844
unknown -16.076297760009766 65.12225341796875
urd 13.569624900817871 51.57935333251953
vie -21.231304168701172 -7.44625997543335
vol -0.1558862179517746 -31.549602508544922
yid -52.10099411010742 59.574947357177734
yue 57.03469467163086 -20.49464225769043
zho 36.51351547241211 -10.346970558166504
