character x y
<ady> -76.27694702148438 39.839473724365234
<bul> -32.908905029296875 172.90338134765625
<ces> 59.500972747802734 203.383544921875
<dan> -9.429878234863281 -61.1180419921875
<deu> -165.47067260742188 166.15863037109375
<ell> 130.12757873535156 66.74168395996094
<eng> -36.519561767578125 -170.3157501220703
<epo> 11.11395263671875 94.76583862304688
<fao> 70.32169342041016 -105.64445495605469
<fas> -81.59429931640625 -67.35408782958984
<fin> 144.54867553710938 111.53387451171875
<fra> -277.6625671386719 83.19375610351562
<gem> 99.29517364501953 -56.09339141845703
<gle> -91.76296997070312 -182.1865692138672
<hbs> 13.593450546264648 161.52867126464844
<hun> -210.63485717773438 0.4618043601512909
<hye> -133.9674530029297 -81.80548858642578
<isl> 79.51103210449219 -163.4738311767578
<ita> 53.389007568359375 73.08415222167969
<kat> 40.394161224365234 252.08143615722656
<lat> -15.687725067138672 37.075565338134766
<lit> -111.00193786621094 -224.03570556640625
<msa> -36.49679183959961 110.22408294677734
<nld> 123.40274047851562 20.33612060546875
<pol> -112.49380493164062 149.58126831054688
<por> -263.09625244140625 46.9081916809082
<ron> -189.91952514648438 63.70393753051758
<rus> -120.83039855957031 -8.356677055358887
<spa> -141.55079650878906 -169.19091796875
<swe> -159.50393676757812 24.65976333618164
<tha> 8.618995666503906 -120.75352478027344
<tur> -175.4868927001953 -95.2366943359375
<vie> 33.38370132446289 -171.5974578857422
