character x y
l 1.7135777473449707 -4.419502258300781
a -4.8756256103515625 -7.684085845947266
g 9.382783889770508 -4.834949016571045
o -9.718879699707031 -2.4519925117492676
b 12.977279663085938 -10.845678329467773
r -1.1425803899765015 -3.609710931777954
m 15.707345962524414 -9.296825408935547
e -9.442009925842285 -11.939996719360352
u -7.774054050445557 0.5934209227561951
t 17.417823791503906 -4.224872589111328
i -2.7187983989715576 7.835453987121582
c 12.090319633483887 3.238339424133301
n 3.6667492389678955 -2.1319332122802734
w -3.502699375152588 0.7312365770339966
k 10.808670997619629 -6.148646354675293
v 5.158117771148682 -8.753955841064453
s 9.035192489624023 5.530217170715332
d 15.513582229614258 -4.856204986572266
h 8.12294864654541 -1.6592837572097778
y -5.901603698730469 6.092198848724365
p 12.71169662475586 -8.287306785583496
f 8.890218734741211 -10.55647087097168
j 1.3100866079330444 3.728757619857788
x 12.436334609985352 9.200546264648438
ĝ 15.554207801818848 1.9462801218032837
ö -13.806655883789062 2.2590715885162354
æ -13.710676193237305 -7.757302761077881
þ 13.607512474060059 -2.3427834510803223
ð 12.733264923095703 -2.985372543334961
ē -13.540506362915039 -8.697184562683105
à -3.876884698867798 -9.625210762023926
è -11.320904731750488 -13.581902503967285
ò -13.095771789550781 -2.4409754276275635
ا -6.6287055015563965 -7.419280529022217
ن 4.054242134094238 -1.7564356327056885
ج 15.926942825317383 2.624016523361206
ل 1.8723926544189453 -5.132265090942383
ت 17.260604858398438 -5.632946968078613
ر -1.260688304901123 -4.826401233673096
م 15.143254280090332 -10.118093490600586
ح 7.495547294616699 -0.9298583269119263
د 15.867093086242676 -5.596676826477051
ي -3.338111639022827 6.352301120758057
ف 9.108399391174316 -9.527142524719238
س 9.67762565612793 7.387669563293457
و -6.183743476867676 0.39091193675994873
ق 6.65142822265625 -5.400093078613281
ب 13.156717300415039 -10.498682022094727
غ 7.094531536102295 -4.936905860900879
ع -5.698315143585205 -13.066167831420898
ز 7.277835845947266 3.138601541519165
ش 7.986978054046631 9.560270309448242
ه 17.792911529541016 -0.4723687171936035
آ -6.0719404220581055 -8.713141441345215
خ 10.973740577697754 -0.32905393838882446
چ 15.667957305908203 5.109389305114746
á -8.516489028930664 -9.577303886413574
í -8.493457794189453 9.19904613494873
ñ 2.098266839981079 -0.13524605333805084
ó -11.628561019897461 -0.6730302572250366
z 8.015360832214355 2.2070629596710205
ü -9.748661041259766 4.250169277191162
ə -10.780091285705566 -8.909636497497559
ı -12.125348091125488 4.708195209503174
ş 6.2341742515563965 8.116703033447266
q 11.678089141845703 1.1794461011886597
ç 12.874459266662598 5.504482746124268
ğ 8.165884971618652 -2.8246967792510986
ی -3.2690069675445557 5.514485836029053
ک 9.511934280395508 -8.326773643493652
č 14.52670669555664 5.053855895996094
ž 4.265121936798096 7.221585273742676
ʃ 6.732818126678467 8.96623420715332
ú -7.889571189880371 2.3970532417297363
ɛ -11.112133026123047 -12.716737747192383
é -12.93403434753418 -12.422932624816895
β 5.087150573730469 -8.54788589477539
ě -14.898416519165039 -11.343056678771973
ý -8.401496887207031 8.479341506958008
ů -7.895379066467285 1.3760873079299927
ř -0.5516351461410522 -1.851991891860962
š 5.298357963562012 8.43960189819336
ɪ -3.720602512359619 8.81179428100586
ă -11.270800590515137 -7.815663814544678
ê -12.008245468139648 -11.090384483337402
ô -5.859927654266357 -4.03800630569458
â -5.281206130981445 -5.051016330718994
ë -11.838153839111328 -8.300169944763184
ä -11.540482521057129 -14.621143341064453
ì -2.9675068855285645 10.600388526916504
